unique_id,journal_name,special_issue,key_topics
2021-1982-cfc-currents,CURRENTS: A Journal of Young English Philology Thought and Review,True,"global, local, glocal, Anglophone Literature, Anglophone Culture, Anglophone Linguistics"
2021-1970-theorizing-literary,Studia Universitatis Babeș-Bolyai Philologia,True,"animal studies, literary texts, relationship between animal studies and literary theory/history, human-animal hybridities, alternatives to anthropocentrism and/or anthropomorphism, intersectionality and animal studies, animal studies, ecocriticism, literary theory/studies, animals and translation theory, impact of the animal rights movement on literature, pedagogical approaches to combining animal and literary studies"
2021-1967-postgraduate-english,Postgraduate English,False,literary research
2021-1948-postsocialist-affectivity,The Polish Journal of Aesthetics,True,"affect theory, postsocialist studies, intersectional feminism, sensual experiences, carnal experiences, embodied experiences, gender, queer, environmental, anti-capitalist, decolonial perspectives"
2021-1942-malabou-plasticity,Film-Philosophy,True,"cinematic representations of brains, neural identity, brain traumas, bodily mutability, transformability, biological life, queer film, queer film-philosophy, plasticity, mutability of gender, sexuality and the body, neurology, neoliberalism, ideology, resistance, explosion, exploitation"
2021-1941-breonna-taylor,Religions,True,"necropilitics, Black religion, Black culture, Black women, state-sponsored killing, policing, pandemic, erasure of memory"
2021-1940-the-oswald,The Oswald Review,False,
2021-1937-sanglap-journal,Sanglap: Journal of Literary and Cultural Inquiry,True,"medical humanities, health humanities, medical care, mental health, literature and medical history, literature and psychoanalysis, trauma studies, clinical communication, medical ethics, narrative medicine, graphic medicine, medical theatre, literature and symptomatology, health policy and literature, health history and the literary"
2021-1936-poetry-and,Poetry,False,"pedagogy, sustainability, Indigenous poetic responses, climate change, poetry of climate migration(s), gender dynamics of sustainability, ecopoetry, environmental poetics, animal poetry, decolonizing sustainability discourses, sustainable poetries from/in/of the Global South, post-anthropocentric perspectives, global capitalism, children’s poetry"
2021-1931-sandstorm-journal,Sandstorm,False,"poetry, fiction, art, photography, social consciousness"
2021-1929-screening-the,FILM JOURNAL,True,"cinematic representation of the television industry, cinematic depiction of television audience reception, impact of television on society, ambivalent use in films of television codes and tropes, use of intermedial interplay"
2021-1923-aura-new,AURA,False,"literary field, other arts, philosophical debate, humanities, comparative studies"
2021-1926-a-handbook,A Handbook of Indian Indie Cinema,False,"indian indie films, direction, production, distribution, aesthetic style, production contexts, Indie film’s entanglements with mainstream industries, OTT platforms, censorship"
2021-1919-poetics-of,No Journal Name Provided,False,"Travel writing as Life Writing, Wanderlust and economy of desire, Dynamics of exclusion, Democratization of travel and mass tourism, Travel writing as means of worldmaking, Travel writing and thanatourism, Memory Studies and travel writing, Tradition of travel writing in non-western world, Food and travel, Pedagogical approaches to travel writing, Motif of travel in Bildungsroman genre, Travel as a theme in Science Fiction and popular fiction, Formation/crisis of identity, Autobiographical travel narratives: phenomenology of experience, Travel writing in Cultural Studies, Travel writing and Medical Humanities, Theories of affect in relation to travel writing, Travel blogs, vlogs, and visual culture, Philosophical travelogues, Significance of religion in travel writing, Travel journalism, Travel writing and imagined geography/cartography, Ecocritical approaches to travel writing, Travel writing and cosmopolitanism"
2021-1918-final-reminder,Hélice,True,"Landscapes in Science Fiction texts, Landscapes in High Fantasy texts, Ecocriticism and landscapes in SFF, Posthumanism and landscapes in SFF, The Anthropocene and SFF landscapes, Postnatural SFF, Anthroposcenic SFF, SFF landscapes and worldbuilding"
2021-1909-call-for,International Journal of Media & Cultural Politics,True,"The reception and influence of Public Opinion, both in the USA  and internationally, Current research addressing Lippmann’s original concerns: distorted reporting and the distorted perception of public affairs, The connection of Lippmann’s early insights with today’s phenomena of affective polarization, self-exposure, echo-chambers andpost-truth politics, Accuracy in reporting, fact-checking inside and outside news organizations, Pitfalls in the coverage of international crises, echoing Lippmann’s and Mertz’s essay on the reporting of the Russian Revolution by the New York Times in A test of the news (1920), The professionalization of journalism: education, trade associations and ethical codes, The professional politician in the age of populism, The role of experts in government: scientific management, technocracy and intelligence offices"
2021-1907-cfp-encyclopedia,ENCYCLOPEDIA OF INDIAN WRITING IN ENGLISH,False,
2021-1902-tinakori-critical,Tinakori: Critical Journal of the Katherine Mansfield Society,True,"Physical suffering, Emotional pain, Private suffering, Pain of recollection, Pain of jealousy and rivalry, Pain of displacement, Pain of betrayal, Pain of loss, Bodily pain: doctors and medicine, Illness and impairment, Witnessing pain: the bystander, Mansfield’s portrayal of victims, The spectacle of pain, Cathartic pain, Autobiographical dimensions for pain and narrative"
2021-1900-acla-2022,No Journal Name Provided,False,
2021-1897-margins-a,Margins: A Journal of Literature and Culture,False,
2021-1895-community-and,No Journal Name Provided,False,
2021-1893-contested-solidarities,No Journal Name Provided,False,
2021-1892-il-parlaggio,Sinestesieonline,False,"theatre, performing arts"
2021-1891-reminder-il,Sinestesieonline,False,"theatre, performing arts"
2021-1890-spark-volume,Spark,True,"Disability Justice in/and Prison Abolition, Disability Justice and AntiRacist Activism, Disability Justice and Contingent/Graduate Student Labor, Disability Justice and Decolonial Activism, Disability Justice and Queer/Trans Activism, Disability Justice and Sexual/Reproductive Freedom, Disability Justice and the Medical Industrial Complex, Disability Justice and Community Organizing, Disability Justice efforts connected to COVID-19 Pandemic, Disability Justice and K-12 and/or Higher Education"
2021-1887-call-for,REDEN(Revista Española de Estudios Norteamericanos,True,"Interrelationship between STEM, gender, and popular culture, Representation of STEM in popular culture, How popular culture representations of STEM and gender operate within the struggle for power among culture, ideology, and subculture, Othered bodies, marginalization versus intersectionality in science and technology dissemination, Race/Ethnicity and STEM with a gender perspective, Afro(Latinx), Indigenous, and Chincanx popular culture, minority perspectives, borderland spaces, and Afrofuturism, Representations of women, non-binary people, and non-normative gender explorations in sci-fi, Pedagogy and education, STEM dissemination in popular culture, deconstructing the existing gendered challenges within the field and working toward equality, Digital technology and virtual realities as safe spaces for marginalized groups, The use of science and technology in depictions of the future as critiques or reevaluations of current realities, tech-noir and sci-fi utopias, dystopias, post/apocalyptic scenarios, and retrofuturism, Cyborgs, AI, and the human, representations, conflicts, and horrific developments, Representation of health issues and technological advancement, care robots and the representation of disabilities, human aging, biomedical issues, The gender gap through the science and technology behind superhero narratives, Relevance of gender representation and STEM in hybrid genre narratives"
